ANO;NOME_SALA;REGISTRO_ANCINE;MUNICIPIO;UF;STATUS
2025;CINE SÃO CARLOS SALA 02;5005624;SÃO CARLOS;SP;ABERTA
2025;CINE SÃO JOAQUIM;5007285;GOIÁS;GO;ABERTA
2025;CINE SÃO JOAQUIM AUDITÓRIO ARTHUR PARADA;5005323;SÃO JOAQUIM DA BARRA;SP;FECHADA
2025;CINE SÃO JOSE;5002491;BROTAS;SP;ABERTA
2025;CINE SÃO JOSÉ;5002514;CESÁRIO LANGE;SP;ABERTA
2025;CINE SÃO JOSÉ;5006690;AFOGADOS DA INGAZEIRA;PE;ABERTA
2025;CINE SÃO JOSÉ 01;5006345;JEQUIÉ;BA;ABERTA
2025;CINE SÃO JOSÉ 02;5006346;JEQUIÉ;BA;ABERTA
2025;CINE SÃO LUIZ;5002779;RECIFE;PE;ABERTA
2025;CINE SÃO LUIZ I;5001007;POÇOS DE CALDAS;MG;FECHADA
2025;CINE SÃO LUIZ II;5001006;POÇOS DE CALDAS;MG;FECHADA
2025;CINE SÃO MATEUS;5003788;SÃO MATEUS;ES;FECHADA
2025;CINE SÃO MATEUS 01;5006773;SÃO MATEUS;ES;ABERTA
2025;CINE SÃO MATEUS 02;5006774;SÃO MATEUS;ES;ABERTA
2025;CINE SÃO PEDRO DA ALDEIA 01;5007329;SÃO PEDRO DA ALDEIA;RJ;ABERTA
2025;CINE SÃO PEDRO DA ALDEIA 02;5007330;SÃO PEDRO DA ALDEIA;RJ;ABERTA
2025;CINE SÃO SALVADOR;5005261;PIRAJUÍ;SP;FECHADA
2025;CINE SÉTIMA ARTE;5005259;PEDERNEIRAS;SP;ABERTA
2025;CINE TAMBORÉ 1;5000693;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 2;5000694;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 3;5000695;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 4;5000696;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 5;5000697;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 6;5000698;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 7;5000699;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 8;5000700;BARUERI;SP;ABERTA
2025;CINE TAMBORÉ 9;5000701;BARUERI;SP;ABERTA
2025;CINE TANGARÁ I;5003126;TANGARÁ DA SERRA;MT;FECHADA
2025;CINE TANGARÁ II;5003127;TANGARÁ DA SERRA;MT;FECHADA
2025;CINE TANÓPOLIS;5000452;MONTENEGRO;RS;FECHADA
2025;CINE TEATRO BARBACENA DRIVE IN;5006612;BARBACENA;MG;FECHADA
2025;CINE TEATRO BRASIL;5003135;ARAXÁ;MG;FECHADA
2025;CINE TEATRO BRASIL;5002320;ALÉM PARAÍBA;MG;FECHADA
2025;CINE TEATRO CAETÉ;5005613;CAETÉ;MG;FECHADA
2025;CINE TEATRO CASA BRANCA;5002046;CASA BRANCA;SP;FECHADA
2025;CINE TEATRO ESMERALDA;5006784;AGUAÍ;SP;ABERTA
2025;CINE TEATRO GLOBO;5004899;TRÊS PASSOS;RS;ABERTA
2025;CINE TEATRO IMPERATOR - SALA JOÃO XXIII;5005392;MACAPÁ;AP;FECHADA
2025;CINE TEATRO IMPERATOR - SALA VENEZA;5005393;MACAPÁ;AP;FECHADA
2025;CINE TEATRO ITAPERUNA LTDA;5002478;ITAPERUNA;RJ;FECHADA
2025;CINE TEATRO JUNQUEIRA;5002618;LUZIÂNIA;GO;FECHADA
2025;CINE TEATRO LUMINE SALA 01;5002749;PENÁPOLIS;SP;FECHADA
2025;CINE TEATRO LUMINE SALA 02;5005731;PENÁPOLIS;SP;FECHADA
2025;CINE TEATRO LUZ;5002407;UNIÃO DA VITÓRIA;PR;FECHADA
2025;CINE TEATRO MARIA AUXILIADORA 01;5006363;QUIRINÓPOLIS;GO;ABERTA
2025;CINE TEATRO MATÃO 1;5001854;MATÃO;SP;ABERTA
2025;CINE TEATRO MATÃO 2;5002235;MATÃO;SP;ABERTA
2025;CINE TEATRO MUNICIPAL VALÉRIA LUERCY;5003670;JAGUARIAÍVA;PR;FECHADA
2025;CINE TEATRO ODETTE;5003093;ARAGUARI;MG;FECHADA
2025;CINE TEATRO PADRE JOSÉ ZANELLI;5005296;IBIPORÃ;PR;FECHADA
2025;CINE TEATRO PEPERI;5002952;SÃO MIGUEL DO OESTE;SC;ABERTA
2025;CINE TEATRO RAVENNA;5002071;ARACRUZ;ES;FECHADA
2025;CINE TEATRO RAVENNA;5002398;VITÓRIA;ES;FECHADA
2025;CINE TEATRO SANTO ANTÔNIO;5001900;PARACATU;MG;FECHADA
2025;CINE TEATRO SÃO MANUEL;5002493;SÃO MANUEL;SP;FECHADA
2025;CINE TECA - SALA 1;5005209;TEÓFILO OTONI;MG;ABERTA
2025;CINE TECA - SALA 2;5005210;TEÓFILO OTONI;MG;ABERTA
2025;CINE TEIXEIRA 1;5002503;TEIXEIRA DE FREITAS;BA;ABERTA
2025;CINE TEIXEIRA 2;5002504;TEIXEIRA DE FREITAS;BA;ABERTA
2025;CINE TERESINA 1;5001634;TERESINA;PI;ABERTA
2025;CINE TERESINA 2;5001635;TERESINA;PI;ABERTA
2025;CINE TERESINA 3;5001636;TERESINA;PI;ABERTA
2025;CINE TERESINA 4;5005647;TERESINA;PI;ABERTA
2025;CINE TERESINA 5;5005648;TERESINA;PI;ABERTA
2025;CINE TERESINA 6;5001637;TERESINA;PI;ABERTA
2025;CINE TERESINA 7;5001638;TERESINA;PI;ABERTA
2025;CINE THEATRO DIB BARBOSA;5002766;ITACOATIARA;AM;FECHADA
2025;CINE THEATRO DIB BARBOSA;5006218;ITACOATIARA;AM;FECHADA
2025;CINE THEATRO DIB BARBOSA;5005985;ITACOATIARA;AM;FECHADA
2025;CINE THEATRO MUNICIPAL JABOTICABAL;5005012;JABOTICABAL;SP;FECHADA
2025;CINE TOPÁZIO 1;5003023;CAMPINAS;SP;FECHADA
2025;CINE TOPÁZIO 1;5001100;INDAIATUBA;SP;ABERTA
2025;CINE TOPÁZIO 2;5001101;INDAIATUBA;SP;ABERTA
2025;CINE TOPÁZIO 2;5003022;CAMPINAS;SP;FECHADA
2025;CINE TOPÁZIO 3;5003025;CAMPINAS;SP;FECHADA
2025;CINE TOPÁZIO 3;5001102;INDAIATUBA;SP;ABERTA
2025;CINE TOPÁZIO 4;5001103;INDAIATUBA;SP;ABERTA
2025;CINE TOPÁZIO 4;5003024;CAMPINAS;SP;FECHADA
2025;CINE TORRES - SALA 1;5004707;TORRES;RS;ABERTA
2025;CINE TORRES - SALA 2;5005344;TORRES;RS;ABERTA
2025;CINE TOTAL PONTA GROSSA 1;5000004;PONTA GROSSA;PR;FECHADA
2025;CINE TOTAL PONTA GROSSA 2;5000001;PONTA GROSSA;PR;FECHADA
2025;CINE TOTAL PONTA GROSSA 3;5000002;PONTA GROSSA;PR;FECHADA
2025;CINE TOTAL PONTA GROSSA 4;5000003;PONTA GROSSA;PR;FECHADA
2025;CINE TOTAL PONTA GROSSA 5;5000005;PONTA GROSSA;PR;FECHADA
2025;CINE TRÊS LAGOAS;5000356;TRÊS LAGOAS;MS;FECHADA
2025;CINE TUBARÃO 1;5000423;TUBARÃO;SC;FECHADA
2025;CINE TUBARÃO 2;5000424;TUBARÃO;SC;FECHADA
2025;CINE TUBARÃO 3;5001479;TUBARÃO;SC;FECHADA
2025;CINE TVLANDIA MALL 01;5003319;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 02;5003318;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 03;5003317;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 04;5003316;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 05;5003323;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 06;5003322;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 07;5003321;MANAUS;AM;FECHADA
2025;CINE TVLANDIA MALL 08;5003320;MANAUS;AM;FECHADA
2025;CINE UNIPLEX;5004481;JALES;SP;FECHADA
2025;CINE UNIPLEX CAMPINAS 01;5007242;CAMPINAS;SP;ABERTA
2025;CINE UNIPLEX CAMPINAS 02;5007250;CAMPINAS;SP;ABERTA
2025;CINE UNIPLEX CAMPINAS 03;5007251;CAMPINAS;SP;ABERTA
2025;CINE UNIPLEX CAMPINAS 04;5007252;CAMPINAS;SP;ABERTA
2025;CINE UNIPLEX CAMPINAS 05;5007253;CAMPINAS;SP;ABERTA
2025;CINE UNIPLEX CAMPINAS 06;5007254;CAMPINAS;SP;ABERTA
2025;CINE UNIPLEX CAMPOS 01;5006781;CAMPOS DOS GOYTACAZES;RJ;ABERTA
2025;CINE UNIPLEX CAMPOS 02;5006782;CAMPOS DOS GOYTACAZES;RJ;ABERTA
2025;CINE UNIPLEX CAMPOS 03;5006783;CAMPOS DOS GOYTACAZES;RJ;ABERTA
2025;CINE UNIPLEX JOINVILLE ESTAÇÃO 01;5007233;JOINVILLE;SC;ABERTA
2025;CINE UNIPLEX JOINVILLE ESTAÇÃO 02;5007234;JOINVILLE;SC;ABERTA
2025;CINE UNIPLEX JOINVILLE ESTAÇÃO 03;5007235;JOINVILLE;SC;ABERTA
2025;CINE UNISHOPPING 1;5000453;LAJEADO;RS;FECHADA
2025;CINE UNISHOPPING 2;5000454;LAJEADO;RS;FECHADA
2025;CINE UNIVER;5005962;RIO DE JANEIRO;RJ;FECHADA
2025;CINE UP MIGUEL PEREIRA - SALA 1;5007359;MIGUEL PEREIRA;RJ;ABERTA
2025;CINE UP MIGUEL PEREIRA - SALA 2;5007360;MIGUEL PEREIRA;RJ;ABERTA
2025;CINE USINA 1;5001297;BELO HORIZONTE;MG;FECHADA
2025;CINE USINA 2;5001298;BELO HORIZONTE;MG;FECHADA
2025;CINE USINA 3;5001299;BELO HORIZONTE;MG;FECHADA
2025;CINE USINA 4;5001300;BELO HORIZONTE;MG;FECHADA
2025;CINE VALINHOS 1;5002608;VALINHOS;SP;FECHADA
2025;CINE VALINHOS 2;5002609;VALINHOS;SP;FECHADA
2025;CINE VALINHOS 3;5002607;VALINHOS;SP;FECHADA
2025;CINE VALPARAISO 1;5001838;VALPARAÍSO DE GOIÁS;GO;FECHADA
2025;CINE VALPARAISO 2;5001839;VALPARAÍSO DE GOIÁS;GO;FECHADA
2025;CINE VENEZA;5002236;PORTO VELHO;RO;ABERTA
2025;CINE VENEZA;5006302;PROPRIÁ;SE;FECHADA
2025;CINE VENEZA;5000353;AVARÉ;SP;FECHADA
2025;CINE VERA CRUZ;5001355;CAPIVARI;SP;FECHADA
2025;CINE VERA CRUZ 1;5002593;CAPIVARI;SP;ABERTA
2025;CINE VERA CRUZ 2;5006325;CAPIVARI;SP;ABERTA
2025;CINE VERDE;5002118;NOVA IGUAÇU;RJ;FECHADA
2025;CINE VEREDAS BOULEVARD 1;5006927;MURIAÉ;MG;ABERTA
2025;CINE VEREDAS BOULEVARD 2;5006928;MURIAÉ;MG;ABERTA
2025;CINE VIA SETE;5001603;CACHOEIRA DO SUL;RS;ABERTA
2025;CINE VIA SETE;5002234;VENÂNCIO AIRES;RS;FECHADA
2025;CINE VIA SUL;5002009;MARATAÍZES;ES;FECHADA
2025;CINE VICTORIA SALA 01;5005683;PORTO ALEGRE;RS;FECHADA
2025;CINE VICTORIA SALA 02;5005684;PORTO ALEGRE;RS;FECHADA
2025;CINE VIENA;5001126;TAQUARA;RS;FECHADA
2025;CINE VILA SANTA ISABEL 01;5003645;VIAMÃO;RS;FECHADA
2025;CINE VILLA LOBOS;5001290;SÃO PAULO;SP;FECHADA
2025;CINE VILLA MARES 1;5001572;SÃO SEBASTIÃO;SP;FECHADA
2025;CINE VILLA MARES 2;5001573;SÃO SEBASTIÃO;SP;FECHADA
2025;CINE VILLAS BOULEVARD;5001658;LAURO DE FREITAS;BA;FECHADA
2025;CINE VIP;5003148;UMUARAMA;PR;FECHADA
2025;CINE VITORIA REGIA 1;5002449;PERUÍBE;SP;FECHADA
2025;CINE VITORIA REGIA 2;5002448;PERUÍBE;SP;FECHADA
2025;CINE VITÓRIA;5003655;ARACAJU;SE;FECHADA TEMPORARIAMENTE
2025;CINE VITÓRIA;5002963;SANTA BÁRBARA;MG;FECHADA
2025;CINE VITÓRIA 1;5001908;PORTO ALEGRE;RS;FECHADA
2025;CINE VITÓRIA 2;5001910;PORTO ALEGRE;RS;FECHADA
2025;CINE VITÓRIA DRIVE-IN MUSEU DA GENTE;5006624;ARACAJU;SE;FECHADA
2025;CINE VOLTA REDONDA 01;5001090;VOLTA REDONDA;RJ;ABERTA
2025;CINE VOLTA REDONDA 02;5001091;VOLTA REDONDA;RJ;ABERTA
2025;CINE VOLTA REDONDA 03;5001092;VOLTA REDONDA;RJ;ABERTA
2025;CINE VOLTA REDONDA 04;5001093;VOLTA REDONDA;RJ;ABERTA
2025;CINE VOLTA REDONDA 05;5007322;VOLTA REDONDA;RJ;ABERTA
2025;CINE VOTUPORANGA;5002421;VOTUPORANGA;SP;FECHADA
2025;CINE VOTUPORANGA;5006108;VOTUPORANGA;SP;FECHADA
2025;CINE WEST PLAZA - SALA 2;5001535;SÃO PAULO;SP;FECHADA
2025;CINE WEST PLAZA 1;5000897;SÃO PAULO;SP;FECHADA
2025;CINE WEST SALA 01;5002428;CASCAVEL;PR;FECHADA
2025;CINE WEST SALA 02;5002427;CASCAVEL;PR;FECHADA
2025;CINE WEST SALA 03;5005751;CASCAVEL;PR;FECHADA
2025;CINE WEST SIDE I;5003295;CASCAVEL;PR;FECHADA
2025;CINE WEST SIDE II;5003472;CASCAVEL;PR;FECHADA
2025;CINE WINDSOR;5000363;SÃO PAULO;SP;FECHADA
2025;CINE XIN CACERES SALA 1;5002513;CÁCERES;MT;ABERTA
2025;CINE XIN CACERES SALA 2;5003265;CÁCERES;MT;ABERTA
2025;CINE XIN JUBA CENTER 1;5007383;CÁCERES;MT;ABERTA
2025;CINE XIN LVR 1;5006920;LUCAS DO RIO VERDE;MT;ABERTA
2025;CINE XIN LVR 2;5006921;LUCAS DO RIO VERDE;MT;ABERTA
2025;CINE XODÓ;5002757;BARREIRAS;BA;FECHADA
2025;CINE XTREME;5006261;ITAMARAJU;BA;ABERTA
2025;CINE XTREME EUNÁPOLIS 1;5006986;EUNÁPOLIS;BA;ABERTA
2025;CINE XTREME EUNÁPOLIS 2;5006987;EUNÁPOLIS;BA;ABERTA
2025;CINE XTREME PAULO AFONSO 1;5006711;PAULO AFONSO;BA;ABERTA
2025;CINE XTREME PAULO AFONSO 2;5006712;PAULO AFONSO;BA;ABERTA
2025;CINE XV APUCARANA SALA 01;5004966;APUCARANA;PR;ABERTA
2025;CINE XV APUCARANA SALA 02;5004967;APUCARANA;PR;ABERTA
2025;CINE'N FUN 1;5001645;BAURU;SP;FECHADA
2025;CINE'N FUN 2;5001646;BAURU;SP;FECHADA
2025;CINE'N FUN 3;5001647;BAURU;SP;FECHADA
2025;CINE'N FUN 4;5001648;BAURU;SP;FECHADA
2025;CINE'N FUN SALA 01;5005535;BAURU;SP;ABERTA
2025;CINE'N FUN SALA 02;5005536;BAURU;SP;ABERTA
2025;CINE'N FUN SALA 03;5005537;BAURU;SP;ABERTA
2025;CINE'N FUN SALA 04;5005538;BAURU;SP;FECHADA
2025;CINE-TEATRO LUIZ MENDONÇA;5007356;RECIFE;PE;FECHADA TEMPORARIAMENTE
2025;CINEART BARBACENA 1;5006262;BARBACENA;MG;ABERTA
2025;CINEART BARBACENA 2;5006263;BARBACENA;MG;ABERTA
2025;CINEART BARBACENA 3;5006264;BARBACENA;MG;ABERTA
2025;CINEART BARBACENA 4;5006265;BARBACENA;MG;ABERTA
2025;CINEART BLV COLINA 1;5007374;PONTE NOVA;MG;ABERTA
2025;CINEART BLV COLINA 2;5007375;PONTE NOVA;MG;ABERTA
2025;CINEART CACOAL SHOPPING SALA 01;5005820;CACOAL;RO;FECHADA
2025;CINEART CACOAL SHOPPING SALA 02;5005821;CACOAL;RO;FECHADA
2025;CINEART CACOAL SHOPPING SALA 03;5005822;CACOAL;RO;FECHADA
2025;CINEART CACOAL SHOPPING SALA DRIVE-IN;5006561;CACOAL;RO;FECHADA
2025;CINEART CONTAGEM 1;5004555;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 2;5004556;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 3;5004557;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 4;5004558;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 5;5004559;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 6;5004560;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 7;5004561;CONTAGEM;MG;ABERTA
2025;CINEART CONTAGEM 8;5004562;CONTAGEM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 01;5004959;BETIM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 02;5004960;BETIM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 03;5004961;BETIM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 04;5004962;BETIM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 05;5004963;BETIM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 06;5006080;BETIM;MG;ABERTA
2025;CINEART MONTE CARMO SALA 06;5004964;BETIM;MG;FECHADA
2025;CINEART MONTE CARMO SALA 07;5004965;BETIM;MG;ABERTA
2025;CINEART PARAGEM 1;5004542;BELO HORIZONTE;MG;FECHADA
2025;CINEART PARAGEM 2;5004543;BELO HORIZONTE;MG;FECHADA
2025;CINEART PARAGEM 3;5004544;BELO HORIZONTE;MG;FECHADA
2025;CINEART PARAGEM 4;5004545;BELO HORIZONTE;MG;FECHADA
2025;CINEART PARAGEM 5;5004546;BELO HORIZONTE;MG;FECHADA
2025;CINEART PONTEIO 1;5003772;BELO HORIZONTE;MG;ABERTA
2025;CINEART PONTEIO 2;5003773;BELO HORIZONTE;MG;ABERTA
2025;CINEART PONTEIO 3;5003774;BELO HORIZONTE;MG;ABERTA
2025;CINEART PONTEIO 4;5003775;BELO HORIZONTE;MG;ABERTA
2025;CINEART SERRA SUL 01;5004551;POUSO ALEGRE;MG;ABERTA
2025;CINEART SERRA SUL 02;5004552;POUSO ALEGRE;MG;ABERTA
2025;CINEART SERRA SUL 03;5004553;POUSO ALEGRE;MG;ABERTA
2025;CINEART SERRA SUL 04;5004554;POUSO ALEGRE;MG;ABERTA
2025;CINEARTE POMPÉIA 1;5002281;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 10;5002279;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 2;5002284;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 3;5002287;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 4;5002283;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 5;5002278;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 6;5002285;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 7;5002280;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 8;5002286;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA 9;5002282;SÃO PAULO;SP;FECHADA
2025;CINEARTE POMPÉIA IMAX;5002356;SÃO PAULO;SP;FECHADA
2025;CINEBANCÁRIOS;5002411;PORTO ALEGRE;RS;ABERTA
2025;CINECARIOCA MEIER 01;5003573;RIO DE JANEIRO;RJ;ABERTA
2025;CINECARIOCA MEIER 02;5003574;RIO DE JANEIRO;RJ;ABERTA
2025;CINECARIOCA MEIER 03;5003575;RIO DE JANEIRO;RJ;ABERTA
2025;CINECARIOCA MICROCINE BONSUCESSO;5006002;RIO DE JANEIRO;RJ;FECHADA
2025;CINECARIOCA NOVA BRASÍLIA;5004439;RIO DE JANEIRO;RJ;FECHADA
2025;CINECARIOCA PENHA - SALA 1;5007102;RIO DE JANEIRO;RJ;ABERTA
2025;CINECARIOCA PENHA - SALA 2;5007103;RIO DE JANEIRO;RJ;ABERTA
2025;CINECIDADE 1;5001094;MACEIÓ;AL;FECHADA
2025;CINECIDADE 2;5001095;MACEIÓ;AL;FECHADA
2025;CINEFLIX APARECIDA DE GOIANIA - SALA 1;5005805;APARECIDA DE GOIÂNIA;GO;FECHADA
2025;CINEFLIX APARECIDA DE GOIANIA - SALA 2;5005806;APARECIDA DE GOIÂNIA;GO;FECHADA
2025;CINEFLIX APARECIDA DE GOIANIA - SALA 3;5005807;APARECIDA DE GOIÂNIA;GO;FECHADA
2025;CINEFLIX APARECIDA DE GOIANIA - SALA 4;5005808;APARECIDA DE GOIÂNIA;GO;FECHADA
2025;CINEFLIX APARECIDA DE GOIANIA - SALA 5;5005809;APARECIDA DE GOIÂNIA;GO;FECHADA
2025;CINEFLIX APARECIDA SALA 01;5007061;APARECIDA DE GOIÂNIA;GO;ABERTA
2025;CINEFLIX APARECIDA SALA 02;5007062;APARECIDA DE GOIÂNIA;GO;ABERTA
2025;CINEFLIX APARECIDA SALA 03;5007063;APARECIDA DE GOIÂNIA;GO;ABERTA
2025;CINEFLIX APARECIDA SALA 04;5007064;APARECIDA DE GOIÂNIA;GO;ABERTA
2025;CINEFLIX APARECIDA SALA 05;5007065;APARECIDA DE GOIÂNIA;GO;ABERTA
2025;CINEFLIX BSB SALA 01;5007038;BRASÍLIA;DF;ABERTA
2025;CINEFLIX BSB SALA 02;5007039;BRASÍLIA;DF;ABERTA
2025;CINEFLIX BSB SALA 03;5007040;BRASÍLIA;DF;ABERTA
2025;CINEFLIX BSB SALA 04;5007041;BRASÍLIA;DF;ABERTA
2025;CINEFLIX BSB SALA 05;5007042;BRASÍLIA;DF;ABERTA
2025;CINEFLIX BSB SALA 06;5007043;BRASÍLIA;DF;ABERTA
2025;CINEFLIX BURITI SHOPPING RIO VERDE - SALA 1;5004775;RIO VERDE;GO;FECHADA
2025;CINEFLIX BURITI SHOPPING RIO VERDE - SALA 2;5004776;RIO VERDE;GO;FECHADA
2025;CINEFLIX BURITI SHOPPING RIO VERDE - SALA 3;5004777;RIO VERDE;GO;FECHADA
2025;CINEFLIX BURITI SHOPPING RIO VERDE - SALA 4;5004778;RIO VERDE;GO;FECHADA
2025;CINEFLIX BURITI SHOPPING RIO VERDE - SALA 5;5004779;RIO VERDE;GO;FECHADA
2025;CINEFLIX CANTAREIRA SALA 01;5005529;SÃO PAULO;SP;ABERTA
2025;CINEFLIX CANTAREIRA SALA 02;5005530;SÃO PAULO;SP;ABERTA
2025;CINEFLIX CANTAREIRA SALA 03;5005531;SÃO PAULO;SP;ABERTA
2025;CINEFLIX CANTAREIRA SALA 04;5005532;SÃO PAULO;SP;ABERTA
2025;CINEFLIX CANTAREIRA SALA 05;5005533;SÃO PAULO;SP;ABERTA
2025;CINEFLIX CASCAVEL SALA 01;5007222;CASCAVEL;PR;ABERTA
2025;CINEFLIX CASCAVEL SALA 02;5007223;CASCAVEL;PR;ABERTA
2025;CINEFLIX CASCAVEL SALA 03 VIP;5007224;CASCAVEL;PR;ABERTA
2025;CINEFLIX CASCAVEL SALA 04 VIP;5007225;CASCAVEL;PR;ABERTA
2025;CINEFLIX CASCAVEL SALA 05;5007226;CASCAVEL;PR;ABERTA
2025;CINEFLIX CATARINA SALA 01;5007098;SÃO ROQUE;SP;ABERTA
2025;CINEFLIX CATARINA SALA 02 - VIP;5007099;SÃO ROQUE;SP;ABERTA
2025;CINEFLIX CATARINA SALA 03 - VIP;5007100;SÃO ROQUE;SP;ABERTA
2025;CINEFLIX CATARINA SALA 04;5007101;SÃO ROQUE;SP;ABERTA
2025;CINEFLIX CIDADE 01;5007020;MARINGÁ;PR;ABERTA
2025;CINEFLIX CIDADE 02;5007021;MARINGÁ;PR;ABERTA
2025;CINEFLIX CIDADE 03;5007022;MARINGÁ;PR;ABERTA
2025;CINEFLIX CIDADE 04;5007023;MARINGÁ;PR;ABERTA
2025;CINEFLIX COTIA 01 - IMAX;5007009;COTIA;SP;ABERTA
2025;CINEFLIX COTIA 02;5007010;COTIA;SP;ABERTA
2025;CINEFLIX COTIA 03;5007011;COTIA;SP;ABERTA
2025;CINEFLIX COTIA 04;5007012;COTIA;SP;ABERTA
2025;CINEFLIX COTIA 05;5007013;COTIA;SP;ABERTA
2025;CINEFLIX COTIA 06;5007014;COTIA;SP;ABERTA
2025;CINEFLIX CUIABÁ SALA 01;5006902;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 02;5006903;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 03;5006904;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 04 - VIP;5006905;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 05 - VIP;5006906;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 06 - VIP;5006907;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 07;5006908;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUIABÁ SALA 08;5006909;CUIABÁ;MT;ABERTA
2025;CINEFLIX CUR SALA 01;5007260;CURITIBA;PR;ABERTA
2025;CINEFLIX CUR SALA 02;5007261;CURITIBA;PR;ABERTA
2025;CINEFLIX CUR SALA 03;5007262;CURITIBA;PR;ABERTA
2025;CINEFLIX CURITIBA SALA 01;5007091;CURITIBA;PR;ABERTA
2025;CINEFLIX CURITIBA SALA 02;5007092;CURITIBA;PR;ABERTA
2025;CINEFLIX CURITIBA SALA 03;5007093;CURITIBA;PR;ABERTA
2025;CINEFLIX CURITIBA SALA 04 - VIP;5007094;CURITIBA;PR;ABERTA
2025;CINEFLIX CURITIBA SALA 05 - VIP;5007095;CURITIBA;PR;ABERTA
2025;CINEFLIX GOYTACAZES 01;5006951;CAMPOS DOS GOYTACAZES;RJ;FECHADA
2025;CINEFLIX GOYTACAZES 02;5006952;CAMPOS DOS GOYTACAZES;RJ;FECHADA
2025;CINEFLIX GOYTACAZES 03;5006953;CAMPOS DOS GOYTACAZES;RJ;FECHADA
2025;CINEFLIX GOYTACAZES 04;5006954;CAMPOS DOS GOYTACAZES;RJ;FECHADA
2025;CINEFLIX GOYTACAZES 05;5006955;CAMPOS DOS GOYTACAZES;RJ;FECHADA
2025;CINEFLIX GRANJA VIANNA - SALA 1 IMAX;5005407;COTIA;SP;FECHADA
2025;CINEFLIX GRANJA VIANNA - SALA 2;5005406;COTIA;SP;FECHADA
2025;CINEFLIX GRANJA VIANNA - SALA 3;5005405;COTIA;SP;FECHADA
2025;CINEFLIX GRANJA VIANNA - SALA 4;5005404;COTIA;SP;FECHADA
2025;CINEFLIX GRANJA VIANNA - SALA 5;5005403;COTIA;SP;FECHADA
2025;CINEFLIX GRANJA VIANNA - SALA 6;5005402;COTIA;SP;FECHADA
2025;CINEFLIX JK SHOPPING - SALA 1;5004184;BRASÍLIA;DF;FECHADA
2025;CINEFLIX JK SHOPPING - SALA 2;5004185;BRASÍLIA;DF;FECHADA
2025;CINEFLIX JK SHOPPING - SALA 3;5004186;BRASÍLIA;DF;FECHADA
2025;CINEFLIX JK SHOPPING - SALA 4;5004187;BRASÍLIA;DF;FECHADA
2025;CINEFLIX JK SHOPPING - SALA 5;5004188;BRASÍLIA;DF;FECHADA
2025;CINEFLIX JK SHOPPING - SALA 6;5004189;BRASÍLIA;DF;FECHADA
2025;CINEFLIX LONDRINA SALA 01;5006891;LONDRINA;PR;ABERTA
2025;CINEFLIX LONDRINA SALA 01;5005514;LONDRINA;PR;FECHADA
2025;CINEFLIX LONDRINA SALA 02;5006892;LONDRINA;PR;ABERTA
2025;CINEFLIX LONDRINA SALA 02;5005515;LONDRINA;PR;FECHADA
